-0.11466	-0.99372	7.98798
0.68796	-0.68796	8.37018
0.11466	-1.29948	8.56128
0.26754	-0.3822	8.71416
0.11466	-1.18482	8.52306
0.42042	-0.53508	8.56128
0.07644	-1.07016	9.01992
0.26754	-0.42042	9.28746
0.07644	-0.84084	8.7906
0.5733	-0.53508	8.9817
-0.11466	-0.61152	9.32568
0.5733	-0.53508	9.63144
0	-0.42042	9.40212
0.68796	-0.3822	9.66966
-0.3822	-0.15288	9.70788
0.61152	0	10.16652
-0.07644	-0.30576	10.3194
0.49686	-0.07644	10.16652
-0.11466	-0.30576	9.66966
0.68796	0.03822	9.86076
-0.30576	-0.07644	9.7461
0.5733	0.1911	9.82254
-0.26754	0.03822	9.70788
0.49686	0.03822	9.89898
0	-0.11466	10.1283
0.30576	0.03822	10.43406
0.03822	-0.22932	10.16652
0.3822	0	10.05186
-0.07644	-0.30576	9.86076
0.30576	-0.15288	10.05186
-0.11466	-0.49686	10.3194
0.22932	-0.07644	10.01364
0	-0.45864	9.97542
0.30576	-0.26754	10.7016
-0.49686	-0.7644	10.85448
0.30576	-0.7644	10.47228
-0.26754	-0.9555	10.24296
0.34398	-0.5733	9.86076
0.11466	-0.87906	10.09008
0.15288	-0.53508	9.89898
0.15288	-0.91728	9.82254
0.30576	-0.45864	9.66966
0.30576	-1.07016	9.555
0.34398	-0.5733	9.82254
0.26754	-1.07016	9.78432
0.03822	-0.68796	9.40212
0.49686	-1.18482	10.1283
-0.26754	-0.45864	9.70788
0.11466	-0.91728	9.7461
0	-0.72618	9.24924
0.87906	-0.72618	9.1728
0.42042	-0.61152	9.28746
0.72618	-0.61152	9.7461
0.45864	-0.49686	9.7461
0.45864	-0.68796	9.32568
0.26754	-0.45864	9.7461
0.61152	-0.61152	10.01364
0.03822	-0.68796	10.3194
0.30576	-0.45864	9.89898
0.1911	-0.42042	9.70788
0.34398	-0.53508	9.78432
0.15288	-0.42042	9.97542
0.26754	-0.30576	9.82254
0.03822	-0.61152	9.59322
0.45864	-0.15288	9.40212
-0.11466	-0.5733	9.66966
0.49686	-0.22932	9.9372
0.07644	-0.64974	9.7461
0.3822	-0.1911	9.21102
0	-0.7644	9.1728
0.26754	-0.07644	9.28746
-0.15288	-0.5733	9.13458
0.30576	-0.15288	9.09636
0.11466	-0.61152	9.1728
0.26754	-0.22932	9.44034
0.03822	-0.5733	9.555
0.45864	-0.42042	9.70788
-0.34398	-0.64974	9.59322
0.5733	-0.45864	9.59322
-0.26754	-0.5733	9.70788
0.30576	-0.53508	10.35762
-0.53508	-0.80262	9.7461
0.11466	-0.11466	8.9817
0.03822	-0.9555	9.47856
0.22932	-0.15288	9.7461
-0.15288	-0.72618	9.44034
0.26754	-0.22932	9.44034
0.15288	-0.5733	8.86704
0.26754	-0.1911	9.24924
0.11466	-0.7644	9.51678
0.11466	-0.22932	9.32568
-0.3822	-0.5733	8.82882
0	-0.49686	9.59322
-0.45864	-0.42042	9.59322
0.26754	-0.42042	9.63144
-0.07644	-0.03822	9.05814
0.64974	0	8.7906
0.53508	-0.22932	9.05814
0.1911	0.15288	10.05186
0.30576	-0.5733	10.7016
-0.30576	0.11466	9.86076
0.3822	-0.1911	9.59322
0.11466	-0.03822	9.82254
0.11466	-0.30576	9.89898
0.34398	-0.30576	9.28746
0.30576	0	9.3639
0.3822	-0.49686	9.59322
0.03822	-0.07644	9.555
0.03822	-0.07644	9.40212
0	-0.3822	9.40212
0.30576	-0.34398	9.32568
-0.26754	-0.3822	9.66966
0.3822	-0.53508	9.86076
-0.15288	-0.49686	9.51678
0.26754	-0.45864	9.32568
-0.15288	-0.42042	9.44034
0.1911	-0.34398	9.51678
0.03822	-0.34398	9.70788
0.26754	-0.53508	9.40212
0.22932	-0.34398	9.40212
0.1911	-0.49686	9.3639
0.22932	-0.53508	9.89898
0.22932	-0.64974	9.66966
0.22932	-0.84084	9.555
0.45864	-0.53508	9.66966
0.42042	-0.34398	9.70788
0	-0.87906	9.82254
0.42042	-0.72618	9.47856
0.3822	-0.84084	9.21102
0.53508	-0.64974	9.24924
0.11466	-0.7644	9.51678
-0.11466	-0.72618	9.3639
-0.07644	-0.84084	9.47856
0.1911	-0.80262	9.66966
0.07644	-0.64974	9.78432
0.42042	-0.87906	9.7461
0	-1.03194	9.21102
0.22932	-0.64974	8.94348
0.07644	-0.45864	9.1728
0.45864	-0.3822	9.66966
-0.34398	-0.61152	9.7461
0.34398	-0.45864	9.66966
-0.03822	-0.5733	9.3639
0.42042	-0.5733	9.89898
-0.03822	-0.87906	10.01364
0.22932	-0.45864	9.86076
0.03822	-0.84084	9.555
0.53508	-0.34398	9.82254
0.07644	-0.64974	9.9372
0.30576	-0.45864	10.35762
-0.11466	-0.61152	9.82254
0.64974	-0.3822	10.01364
0.03822	-0.7644	9.97542
0.42042	-0.53508	10.28118
0.03822	-0.72618	10.20474
0.3822	-0.3822	9.9372
0.30576	-0.3822	9.78432
0.26754	-0.26754	10.05186
0.30576	-0.5733	10.3194
0.26754	-0.1911	10.05186
0	-0.15288	9.7461
0.45864	-0.34398	10.24296
-0.1911	-0.30576	10.09008
0.45864	-0.26754	10.28118
-0.26754	-0.30576	9.89898
0.49686	-0.30576	9.7461
-0.3822	-0.22932	10.16652
0.30576	-0.03822	10.16652
-0.15288	-0.45864	10.1283
0.42042	-0.07644	9.78432
0	-0.49686	9.70788
0.5733	-0.07644	10.05186
-0.11466	-0.53508	10.05186
0.45864	-0.3822	9.63144
0.07644	-0.49686	9.47856
0.26754	-0.30576	9.3639
-0.11466	-0.34398	9.86076
0.15288	-0.3822	9.70788
-0.07644	-0.42042	9.40212
0.3822	-0.30576	9.3639
-0.03822	-0.42042	9.70788
0.34398	-0.3822	9.70788
0	-0.49686	9.555
0.3822	-0.34398	9.09636
0.15288	-0.49686	9.28746
0.15288	-0.22932	9.21102
0.15288	-0.45864	9.40212
0.11466	-0.15288	8.94348
0.11466	-0.3822	8.86704
0.34398	-0.26754	8.94348
-0.07644	-0.26754	9.24924
0.22932	-0.53508	9.13458
0.15288	-0.3822	8.82882
0.07644	-0.45864	9.21102
0	-0.53508	9.44034
-0.22932	-0.49686	9.32568
0.07644	-0.53508	8.7906
0	-0.53508	8.71416
-0.03822	-0.42042	9.09636
-0.03822	-0.5733	9.21102
-0.11466	-0.26754	9.09636
-0.03822	-0.5733	8.67594
0.15288	-0.30576	9.01992
0.1911	-0.64974	9.09636
0.1911	-0.45864	9.47856
0.07644	-0.80262	9.21102
0.3822	-0.42042	9.1728
0.07644	-0.64974	9.13458
0.11466	-0.45864	9.59322
0.15288	-0.80262	9.555
0	-0.42042	9.70788
0.45864	-0.64974	9.44034
0.15288	-0.15288	9.82254
0.22932	-0.64974	10.05186
0.22932	-0.5733	10.05186
0.11466	-0.7644	10.05186
0.49686	-0.53508	10.1283
0.53508	-0.61152	10.1283
0.11466	-0.68796	10.58694
0.1911	-0.61152	10.09008
0.42042	-0.3822	9.97542
0.15288	-0.49686	9.89898
0.3822	-0.5733	10.16652
-0.22932	-0.61152	9.86076
0.22932	-0.49686	9.78432
-0.1911	-0.42042	9.89898
0.11466	-0.34398	10.01364
-0.1911	-0.3822	9.97542
0.07644	-0.7644	9.97542
-0.03822	-0.42042	9.86076
0.1911	-0.49686	9.82254
-0.15288	-0.22932	10.24296
0.3822	-0.53508	10.20474
-0.15288	-0.26754	9.82254
0.53508	-0.61152	10.05186
0	-0.1911	10.05186
0.49686	-0.64974	10.3194
0.03822	-0.1911	9.97542
0.53508	-0.3822	9.66966
0.1911	-0.34398	9.9372
0.5733	-0.5733	10.3194
0.07644	-0.42042	10.01364
0.72618	-0.45864	9.82254
-0.15288	-0.22932	9.47856
0.7644	-0.26754	9.47856
0	-0.42042	9.44034
0.72618	-0.34398	9.24924
-0.22932	-0.3822	8.90526
0.45864	-0.68796	9.3639
-0.03822	-0.80262	9.9372
0.15288	-0.5733	10.05186
-0.64974	-0.87906	10.09008
-0.11466	-0.45864	9.66966
0.11466	-0.68796	9.59322
0.03822	-0.53508	9.32568
0.26754	-0.64974	9.09636
0.15288	-0.5733	8.7906
0.03822	-0.49686	8.75238
-0.03822	-0.34398	8.67594
0.03822	-0.61152	8.90526
0.42042	-0.80262	9.28746
0.15288	-0.87906	8.82882
0.1911	-0.68796	8.67594
0.49686	-0.34398	8.71416
0.1911	-0.87906	9.05814
0.07644	-0.64974	8.25552
0.53508	-0.5733	8.4084
0.61152	-0.49686	8.5995
0.61152	-0.7644	9.05814
0.22932	-0.49686	9.28746
0.49686	-0.68796	9.3639
-0.1911	-0.3822	9.59322
0.61152	-0.84084	10.09008
-0.15288	-0.80262	10.47228
0.34398	-0.99372	10.54872
0.22932	-0.7644	10.39584
-0.1911	-0.11466	10.20474
0.49686	-1.10838	10.28118
-0.07644	-0.45864	9.89898
0.34398	-0.45864	9.47856
0.11466	-0.30576	9.09636
0.42042	-0.49686	9.78432
-0.72618	-0.61152	9.9372
0	-0.53508	9.7461
-0.1911	-0.42042	9.24924
0.3822	-0.3822	8.9817
0.22932	-0.49686	9.24924
0.64974	-0.42042	9.01992
0.53508	-0.26754	8.82882
0.30576	0.15288	9.32568
0.15288	0.11466	10.1283
0.03822	-0.03822	11.54244
-0.30576	-0.30576	11.54244
-0.03822	0.11466	10.77804
0.5733	-0.1911	11.00736
0.11466	-0.07644	11.2749
0.42042	-0.22932	10.93092
0.15288	0	10.58694
0.49686	-0.03822	10.28118
-0.15288	0	10.24296
0.34398	-0.03822	10.28118
0.22932	-0.42042	9.97542
0.15288	-0.15288	10.09008
-0.15288	-0.1911	9.89898
0.34398	-0.15288	9.66966
-0.07644	-0.34398	9.86076
0	-0.42042	9.09636
0.30576	-0.07644	9.09636
0.15288	-0.1911	9.47856
0.1911	-0.26754	9.66966
0.03822	0.03822	9.78432
0.1911	-0.45864	9.51678
-0.15288	-0.03822	9.51678
0.30576	-0.53508	9.89898
-0.15288	-0.7644	10.43406
-0.1911	-0.3822	10.01364
0.26754	-0.42042	9.1728
0.1911	-0.34398	9.28746
0.30576	-0.5733	9.47856
0.1911	-0.34398	9.51678
0.11466	-0.53508	9.1728
0.34398	-0.5733	8.7906
0.15288	-0.84084	9.01992
0.15288	-0.61152	8.86704
0.15288	-0.7644	8.7906
0.15288	-0.53508	8.90526
0.11466	-0.80262	8.86704
0.15288	-0.49686	9.24924
0.07644	-0.84084	9.21102
0	-0.5733	8.67594
0.07644	-0.80262	8.71416
0.11466	-0.42042	8.9817
0.03822	-0.7644	9.01992
0.07644	-0.42042	8.94348
0.3822	-0.53508	8.5995
0.03822	-0.42042	8.86704
0.34398	-0.45864	9.40212
0.07644	-0.53508	9.44034
0.03822	-0.30576	8.82882
0.72618	-0.45864	9.44034
0.22932	-0.30576	9.3639
0.42042	-0.61152	9.78432
-0.03822	-0.34398	9.3639
0.30576	-0.3822	9.24924
0.03822	-0.3822	9.21102
0.68796	0.26754	9.44034
-0.03822	-0.34398	9.51678
0.26754	-0.26754	9.47856
0.15288	-0.03822	9.63144
0.1911	-0.61152	9.89898
0	-0.1911	10.1283
0.11466	-0.07644	10.1283
-0.07644	-0.22932	9.82254
0.45864	-0.1911	9.555
0.15288	-0.30576	10.1283
0.07644	-0.30576	10.3194
-0.1911	-0.11466	9.86076
0.1911	0.11466	9.63144
-0.3822	-0.03822	9.9372
0.26754	-0.34398	10.24296
0.07644	-0.1911	9.86076
0.34398	-0.3822	9.78432
0.15288	-0.26754	9.21102
0.22932	-0.1911	9.78432
0.15288	-0.30576	10.01364
0.11466	-0.22932	9.89898
0.1911	-0.11466	9.82254
0.07644	-0.1911	9.86076
0.42042	-0.3822	10.09008
0.11466	-0.22932	10.05186
0	-0.22932	9.7461
0.34398	-0.22932	9.59322
-0.11466	-0.22932	9.78432
0.1911	-0.45864	10.1283
0.11466	-0.34398	9.9372
0.26754	-0.49686	9.70788
0.11466	-0.42042	9.82254
0.49686	-0.3822	9.89898
0.11466	-0.42042	10.05186
0.1911	-0.5733	9.89898
0.26754	-0.26754	9.70788
0.1911	-0.42042	9.63144
0.34398	-0.45864	9.63144
0.45864	-0.49686	9.59322
0.1911	-0.3822	9.28746
0.22932	-0.45864	9.24924
0.11466	-0.26754	9.51678
0	-0.53508	9.555
-0.15288	-0.45864	9.44034
-0.03822	-0.5733	9.44034
-0.1911	-0.3822	9.47856
0.07644	-0.72618	9.86076
-0.07644	-0.53508	9.89898
-0.15288	-0.68796	9.59322
0.11466	-0.42042	9.44034
0.07644	-0.45864	9.40212
0.03822	-0.68796	9.7461
0	-0.68796	9.28746
0.15288	-0.61152	9.21102
0	-0.5733	9.05814
0.26754	-0.45864	9.78432
-0.07644	-0.45864	9.59322
0.1911	-0.3822	9.44034
0.22932	-0.34398	8.9817
0.22932	-0.34398	9.05814
0.22932	-0.45864	9.3639
0.30576	-0.30576	9.21102
0.22932	-0.3822	9.01992
0.22932	-0.34398	9.05814
0.49686	-0.1911	9.21102
-0.03822	-0.3822	9.40212
0.07644	-0.15288	9.13458
0.15288	-0.26754	9.05814
0	-0.1911	9.66966
0.15288	-0.3822	9.7461
0.22932	-0.30576	9.70788
-0.03822	-0.34398	9.51678
0.15288	-0.15288	9.3639
0.11466	-0.22932	9.555
-0.03822	-0.42042	9.89898
0.03822	-0.15288	9.66966
-0.07644	-0.34398	9.44034
0	-0.11466	9.47856
0.03822	-0.30576	9.32568
0	-0.11466	9.63144
0	-0.26754	9.01992
0.11466	-0.15288	8.9817
0.22932	-0.30576	9.51678
0.03822	-0.3822	9.44034
0.34398	-0.26754	9.32568
0.30576	-0.26754	8.9817
0.34398	-0.34398	8.86704
0.53508	0.11466	9.70788
0	-0.30576	9.13458
0.30576	-0.3822	9.09636
0.11466	-0.1911	8.94348
0.22932	-0.22932	9.3639
0.07644	-0.3822	9.66966
0.30576	-0.26754	10.05186
0.03822	-0.30576	10.24296
0.1911	-0.68796	10.73982
-0.1911	-0.03822	10.1283
0.26754	-0.34398	9.78432
-0.07644	-0.53508	9.82254
0.45864	-0.91728	9.86076
-0.22932	-0.30576	9.86076
-0.11466	-0.34398	9.97542
-0.26754	-0.53508	10.16652
-0.07644	-0.15288	9.3639
0.1911	-0.5733	8.94348
0.53508	-0.34398	8.86704
0.30576	-0.68796	9.09636
0.64974	-0.34398	9.01992
0.5733	-0.42042	9.44034
-0.07644	-0.45864	9.44034
0.26754	-0.22932	9.97542
0.26754	-0.53508	10.47228
0.11466	-0.42042	10.93092
0.53508	-0.91728	11.0838
0.42042	-0.07644	11.12202
0.07644	-0.26754	10.20474
0.84084	-1.1466	10.85448
0.15288	-0.22932	10.43406
0.34398	-0.68796	10.20474
0.26754	0.1911	10.43406
0.64974	-0.72618	10.8927
-0.03822	-0.61152	10.77804
0.3822	-0.49686	10.81626
0.11466	-0.34398	10.62516
0.26754	-0.61152	10.7016
0.15288	-0.87906	10.05186
0.30576	-0.3822	9.51678
0.07644	-0.64974	9.40212
0.49686	-0.1911	9.1728
0.03822	-0.42042	9.66966
0.03822	-0.03822	9.78432
0.22932	-0.3822	9.86076
-0.07644	-0.03822	10.3194
0.1911	-0.5733	10.5105
-0.03822	-0.1911	10.47228
0	-0.49686	10.09008
0.03822	-0.3822	9.78432
0.1911	-0.26754	9.78432
0.03822	-0.26754	9.86076
0.15288	-0.34398	9.3639
0.26754	-0.07644	9.32568
0.07644	-0.42042	9.7461
0.15288	-0.22932	9.78432
0.30576	-0.07644	9.7461
0.03822	-0.42042	9.13458
0.45864	-0.22932	9.09636
0.22932	-0.11466	8.90526
0.07644	-0.53508	9.1728
0.07644	-0.22932	8.75238
0.34398	-0.22932	8.5995
0.11466	-0.45864	9.05814
0.5733	-0.61152	9.24924
0	-0.34398	9.3639
0.15288	-0.68796	9.13458
0.07644	-0.45864	8.9817
0.11466	-0.42042	9.01992
-0.07644	-0.45864	9.24924
0.11466	-0.42042	9.13458
-0.03822	-0.34398	8.5995
-0.07644	-0.3822	8.67594
0.07644	-0.34398	9.01992
0.1911	-0.42042	9.09636
-0.07644	-0.45864	9.05814
0.34398	-0.34398	9.13458
-0.1911	-0.53508	9.09636
0.34398	-0.45864	9.555
0.03822	-0.15288	9.44034
0.03822	-0.26754	8.7906
-0.11466	-0.22932	8.63772
